2.694747526008627325e-01,2.697142132879653542e-01,4.410571578878710874e-01,6.881587888177219670e-01,8.180945909399904847e-01,8.924407856074170198e-01,9.329881401896196191e-01,9.536489108202672593e-01,9.635022245110940187e-01,9.721522397703943330e-01,9.738743538427557800e-01,9.770803576291150483e-01,9.789457915026600343e-01,9.796556534617500978e-01,9.843371235814731834e-01,9.850642682626987723e-01,9.857494385535382486e-01,9.864925585525926577e-01,9.872431895786908385e-01,9.881000404169797413e-01,9.902469200515413572e-01,9.908158932733019952e-01,9.910719781006094298e-01,9.913279329956248276e-01,9.915837580572108845e-01,9.917312057722960095e-01,9.918728706470171241e-01,9.920144957186273205e-01,9.921560810038989597e-01,9.922976265195957435e-01,9.924391322824711592e-01,9.928838910013395580e-01,9.934559562985009196e-01,9.934673698575636758e-01,9.934787831577847061e-01,9.934901961991726704e-01,9.935016089817364504e-01,9.935130215054848168e-01,9.935244337704264295e-01,9.935358457765701701e-01,9.935472575239251425e-01,9.935586690124997844e-01,9.935700802423030886e-01,9.935814912133438259e-01,9.935929019256306560e-01,9.936043123791724607e-01,9.936157225739781218e-01,9.936271325100562990e-01,9.936385421874159851e-01,9.936499516060658399e-01,9.936613607660147451e-01,9.936727696672714716e-01,9.936841783098446790e-01,9.936955866937432491e-01,9.937069948189761748e-01,9.937184026855518937e-01,9.937298102934795097e-01,9.937412176427676824e-01,9.937526247334252938e-01,9.937640315654611145e-01,9.937754381388838043e-01,9.937868444537022450e-01,9.937982505099253183e-01,9.938096563075615730e-01,9.938210618466201129e-01,9.938324671271095978e-01,9.938438721490389094e-01,9.938552769124165964e-01,9.938666814172515407e-01,9.938780856635527350e-01,9.938894896513287280e-01,9.939008933805885126e-01,9.939122968513407486e-01,9.939237000635942065e-01,9.939351030173577684e-01,9.939465057126402048e-01,9.939579081494500645e-01,9.939693103277965625e-01,9.939807122476881363e-01,9.939921139091338897e-01,9.940035153121422606e-01,9.940149164567223528e-01,9.940263173428827148e-01,9.940377179706323396e-01,9.940491183399796649e-01,9.940605184509339054e-01,9.940719183035034989e-01,9.940833178976974382e-01,9.940947172335244941e-01,9.941061163109934373e-01,9.941175151301129276e-01,9.941289136908918467e-01,9.941403119933389654e-01,9.941517100374630544e-01,9.941631078232729957e-01,9.941745053507774488e-01,9.941859026199851845e-01,9.941972996309050847e-01,9.942086963835459201e-01,9.942200928779162394e-01,9.942314891140251465e-01,9.942428850918811900e-01,9.942542808114932518e-01,9.942656762728702136e-01,9.942770714760206241e-01,9.942884664209534762e-01,9.942998611076774296e-01,9.943112555362010330e-01,9.943226497065336122e-01,9.943340436186833831e-01,9.943454372726594492e-01,9.943568306684705815e-01,9.943682238061255507e-01,9.943796166856329055e-01,9.943891400141128267e-01,9.943981627642932697e-01,9.944071853525634497e-01,9.944162077789279186e-01,9.944252300433910063e-01,9.944342521459570428e-01,9.944432740866303577e-01,9.944522958654153921e-01,9.944613174823163648e-01,9.944703389373377167e-01,9.944793602304837776e-01,9.944883813617589885e-01,9.944974023311675682e-01,9.945064231387139575e-01,9.945154437844027084e-01,9.945244642682378178e-01,9.945334845902239485e-01,9.945425047503650973e-01,9.945515247486659272e-01,9.945605445851306570e-01,9.945695642597637276e-01,9.945785837725693579e-01,9.945876031235520998e-01,9.945966223127160610e-01,9.946056413400660157e-01,9.946146602056058494e-01,9.946236789093402253e-01,9.946326974512732511e-01,9.946417158314094786e-01,9.946507340497531269e-01,9.946597521063086367e-01,9.946687700010803379e-01,9.946777877340725604e-01,9.946868053052897451e-01,9.946958227147362219e-01,9.947048399624162096e-01,9.947138570483342601e-01,9.947228739724945923e-01,9.947318907349016470e-01,9.947409073355596432e-01,9.947499237744729106e-01,9.947589400516460012e-01,9.947679561670831339e-01,9.947769721207887494e-01,9.947859879127671778e-01,9.947950035430227489e-01,9.948040190115596815e-01,9.948130343183826385e-01,9.948220494634956168e-01,9.948310644469031683e-01,9.948400792686095118e-01,9.948490939286191992e-01,9.948581084269364494e-01,9.948671227635655923e-01,9.948761369385111797e-01,9.948851509517773195e-01,9.948941648033684526e-01,9.949031784932889089e-01,9.949121920215430181e-01,9.949212053881352213e-01,9.949302185930697373e-01,9.949392316363510069e-01,9.949482445179833601e-01,9.949572572379711266e-01,9.949662697963188585e-01,9.949752821930305524e-01,9.949842944281106494e-01,9.949933065015638123e-01,9.950023184133940379e-01,9.950113301636056562e-01,9.950203417522032190e-01,9.950293531791910562e-01,9.950383644445733866e-01,9.950473755483546512e-01,9.950563864905390687e-01,9.950653972711313022e-01,9.950744078901354595e-01,9.950834183475558703e-01,9.950924286433968646e-01,9.951014387776628833e-01,9.951104487503582563e-01,9.951194585614872024e-01,9.951284682110542734e-01,9.951374776990636883e-01,9.951464870255197770e-01,9.951554961904270913e-01,9.951645051937897390e-01,9.951735140356122722e-01,9.951825227158986875e-01,9.951915312346535369e-01,9.952005395918812614e-01,9.952095477875860796e-01,9.952185558217724326e-01,9.952275636944445392e-01,9.952365714056068402e-01,9.952455789552637766e-01,9.952545863434194562e-01,9.952635935700783198e-01,9.952726006352448085e-01,9.952816075389230299e-01,9.952906142811175361e-01,9.952996208618325458e-01,9.953086272810724999e-01,9.953239315086898076e-01,9.953483957185025321e-01,9.953728587369204961e-01,9.953973205640305189e-01,9.954217811999195309e-01,9.954462406446746847e-01,9.954706988983831328e-01,9.954951559611315837e-01,9.955196118330071897e-01,9.955440665140967704e-01,9.955685200044874783e-01,9.955929723042662438e-01,9.956174234135199974e-01,9.956418733323355585e-01,9.956663220607999687e-01,9.956907695990002694e-01,9.957152159470231689e-01,9.957396611049558199e-01,9.957641050728848198e-01,9.957885478508972099e-01,9.958129894390800319e-01,9.958374298375199940e-01,9.958618690463038048e-01,9.958863070655186167e-01,9.959107438952511382e-01,9.959351795355882997e-01,9.959596139866168096e-01,9.959840472484235985e-01,9.960084793210953746e-01,9.960329102047190686e-01,9.960573398993813887e-01,9.960817684051692655e-01,9.961061957221691854e-01,9.961306218504681897e-01,9.961550467901530981e-01,9.961794705413105078e-01,9.962038931040271272e-01,9.962283144783896649e-01,9.962534639146666260e-01,9.962813883023413641e-01,9.963093111363374721e-01,9.963372324167847349e-01,9.963651521438126046e-01,9.963930703175510883e-01,9.964209869381295270e-01,9.964489020056774837e-01,9.964768155203248545e-01,9.965047274822008694e-01,9.965326378914352023e-01,9.965605467481575275e-01,9.965884540524971857e-01,9.966163598045838512e-01,9.966442640045469759e-01,9.966721666525159007e-01,9.967000677486205218e-01,9.967279672929899581e-01,9.967558652857534396e-01,9.967837617270409734e-01,9.968116566169815673e-01,9.968395499557047845e-01,9.968674417433400770e-01,9.968953319800165636e-01,9.969232206658638074e-01,9.969511078010112604e-01,9.969789933855879305e-01,9.970068774197232697e-01,9.970347599035468411e-01,9.970626408371874305e-01,9.970905202207748230e-01,9.971183980544379155e-01,9.971462743383061600e-01,9.971741490725087864e-01,9.971872756548811889e-01,9.971934280474263890e-01,9.971995803644805312e-01,9.972057326060450588e-01,9.972118847721211932e-01,9.972180368627105995e-01,9.972241888778143881e-01,9.972303408174340023e-01,9.972364926815708852e-01,9.972426444702264803e-01,9.972487961834021197e-01,9.972549478210991358e-01,9.972610993833190829e-01,9.972672508700631822e-01,9.972734022813329879e-01,9.972795536171297215e-01,9.972857048774547151e-01,9.972918560623095230e-01,9.972980071716955885e-01,9.973041582056141330e-01,9.973103091640665996e-01,9.973164600470544316e-01,9.973226108545789614e-01,9.973287615866417433e-01,9.973349122432437763e-01,9.973410628243868370e-01,9.973472133300720355e-01,9.973533637603009261e-01,9.973595141150749521e-01,9.973656643943953348e-01,9.973718145982636285e-01,9.973779647266810544e-01,9.973841147796491668e-01,9.973902647571691871e-01,9.973964146592425584e-01,9.974025644858707240e-01,9.974087142370551273e-01,9.974148639127968785e-01,9.974210135130977539e-01,9.974271630379589748e-01,9.974333124873817624e-01,9.974394618613677821e-01,9.974456111599181440e-01,9.974517603830344026e-01,9.974579095307178900e-01,9.974640586029700495e-01,9.974702075997922135e-01,9.974763565211858252e-01,9.974825053671524389e-01,9.974886541376930538e-01,9.974948028328093352e-01,9.975009514525025045e-01,9.975070999967741159e-01,9.975132484656253906e-01,9.975193968590577720e-01,9.975255451770727033e-01,9.975316934196716279e-01,9.975378415868558779e-01,9.975439896786267857e-01,9.975501376949857946e-01,9.975562856359342367e-01,9.975624335014734445e-01,9.975685812916048611e-01,9.975747290063300410e-01,9.975808766456500942e-01,9.975870242095666862e-01,9.975931716980810382e-01,9.975993191111944824e-01,9.976054664489086843e-01,9.976116137112246429e-01,9.976177608981440237e-01,9.976239080096680478e-01,9.976300550457981586e-01,9.976362020065357994e-01,9.976423488918824134e-01,9.976484957018393329e-01,9.976546424364077792e-01,9.976607890955893065e-01,9.976669356793852472e-01,9.976730821877970445e-01,9.976792286208260307e-01,9.976853749784735381e-01,9.976915212607411210e-01,9.976976674676300005e-01,9.977038135991417311e-01,9.977099596552775340e-01,9.977161056360389635e-01,9.977222515414271298e-01,9.977283973714436982e-01,9.977345431260898900e-01,9.977406888053671485e-01,9.977468344092769170e-01,9.977529799378205277e-01,9.977591253909994240e-01,9.977652707688148270e-01,9.977714160712684022e-01,9.977775612983611486e-01,9.977837064500947317e-01,9.977898515264704837e-01,9.977959965274898479e-01,9.978021414531540456e-01,9.978082863034646310e-01,9.978144310784230475e-01,9.978205757780304053e-01,9.978267204022882586e-01,9.978328649511979398e-01,9.978390094247608921e-01,9.978451538229785589e-01,9.978512981458521613e-01,9.978574423933831428e-01,9.978635865655729464e-01,9.978697306624230157e-01,9.978758746839345717e-01,9.978820186301091688e-01,9.978881625009480283e-01,9.978943062964525934e-01,9.979004500166241964e-01,9.979065936614643917e-01,9.979127372309744004e-01,9.979188807251556659e-01,9.979250241440097424e-01,9.979311674875377403e-01,9.979373107557413247e-01,9.979434539486214950e-01,9.979495970661799165e-01,9.979557401084178103e-01,9.979618830753367309e-01,9.979680259669380105e-01,9.979741687832230923e-01,9.979803115241933087e-01,9.979864541898499919e-01,9.979925967801945852e-01,9.979987392952284209e-01,9.980048817349528312e-01,9.980110240993692594e-01,9.980171663884792599e-01,9.980233086022839428e-01,9.980294507407848625e-01,9.980355928039834623e-01,9.980417347918809634e-01,9.980478767044789201e-01,9.980540185417784427e-01,9.980601603037810854e-01,9.980663019904882916e-01,9.980724436019013934e-01,9.980785851380217233e-01,9.980847265988507244e-01,9.980908679843899511e-01,9.980970092946404026e-01,9.981031505296037443e-01,9.981092916892813083e-01,9.981154327736743159e-01,9.981260132843843280e-01,9.981535690795266813e-01,9.981811233589078514e-01,9.982086761226526272e-01,9.982362273708861311e-01,9.982637771037334851e-01,9.982913253213194782e-01,9.983188720237692326e-01,9.983464172112077595e-01,9.983739608837600699e-01,9.984015030415510639e-01,9.984290436847057526e-01,9.984565828133489251e-01,9.984841204276057036e-01,9.985116565276008771e-01,9.985391911134594567e-01,9.985667241853062315e-01,9.985942557432661015e-01,9.986217857874638559e-01,9.986493143180245058e-01,9.986768413350727291e-01,9.987043668387334261e-01,9.987318908291312747e-01,9.987594133063911750e-01,9.987869342706379161e-01,9.988144537219961760e-01,9.988419716605908549e-01,9.988694880865464087e-01,9.988970029999878486e-01,9.989245164010397415e-01,9.989520282898266546e-01,9.989795386664734878e-01,9.990070475311049192e-01,9.990345548838454048e-01,9.990594914153815287e-01,9.990617078462252776e-01,9.990639242672528786e-01,9.990661406784648868e-01,9.990683570798610802e-01,9.990705734714414588e-01,9.990727898532063556e-01,9.990750062251556596e-01,9.990772225872894818e-01,9.990794389396080444e-01,9.990816552821110141e-01,9.990838716147987242e-01,9.990860879376712855e-01,9.990883042507285872e-01,9.990905205539710732e-01,9.990927368473981884e-01,9.990949531310104881e-01,9.990971694048079721e-01,9.990993856687904184e-01,9.991016019229583822e-01,9.991038181673113083e-01,9.991060344018498629e-01,9.991082506265737129e-01,9.991104668414829693e-01,9.991126830465779651e-01,9.991148992418584784e-01,9.991171154273246202e-01,9.991193316029767235e-01,9.991215477688144553e-01,9.991237639248381486e-01,9.991259800710478034e-01,9.991281962074434198e-01,9.991304123340252197e-01,9.991326284507929811e-01,9.991348445577471482e-01,9.991370606548874989e-01,9.991392767422140331e-01,9.991414928197271950e-01,9.991437088874267625e-01,9.991459249453127356e-01,9.991481409933856694e-01,9.991503570316448979e-01,9.991525730600909760e-01,9.991547890787239039e-01,9.991570050875435705e-01,9.991592210865504198e-01,9.991614370757438968e-01,9.991636530551246675e-01,9.991658690246925101e-01,9.991680849844475354e-01,9.991703009343897435e-01,9.991725168745194674e-01,9.991747328048363741e-01,9.991769487253409077e-01,9.991791646360327350e-01,9.991813805369123003e-01,9.991835964279793814e-01,9.991858123092342003e-01,9.991880281806769792e-01,9.991902440423073850e-01,9.991924598941257507e-01,9.991946757361320763e-01,9.991968915683264729e-01,9.991991073907090515e-01,9.992013232032795900e-01,9.992035390060385325e-01,9.992057547989856570e-01,9.992079705821210744e-01,9.992101863554451180e-01,9.992124021189575656e-01,9.992146178726584171e-01,9.992168336165482279e-01,9.992190493506264426e-01,9.992212650748935054e-01,9.992234807893494164e-01,9.992256964939940644e-01,9.992279121888278937e-01,9.992301278738504600e-01,9.992323435490623185e-01,9.992345592144632471e-01,9.992367748700533570e-01,9.992389905158327590e-01,9.992412061518014532e-01,9.992434217779596617e-01,9.992456373943072734e-01,9.992478530008443993e-01,9.992500685975711505e-01,9.992522841844875270e-01,9.992544997615935287e-01,9.992567153288895998e-01,9.992589308863752962e-01,9.992611464340510619e-01,9.992633619719167859e-01,9.992655774999724683e-01,9.992677930182184420e-01,9.992700085266543741e-01,9.992722240252807087e-01,9.992744395140973346e-01,9.992766549931042519e-01,9.992788704623017937e-01,9.992810859216897379e-01,9.992833013712681955e-01,9.992855168110374997e-01,9.992877322409972063e-01,9.992899476611478704e-01,9.992921630714893810e-01,9.992943784720216271e-01,9.992965938627451639e-01,9.992988092436594361e-01,9.993010246147648878e-01,9.993032399760616302e-01,9.993054553275493301e-01,9.993076706692285427e-01,9.993098860010990458e-01,9.993121013231609506e-01,9.993143166354144791e-01,9.993165319378592981e-01,9.993187472304959629e-01,9.993209625133242513e-01,9.993231777863441634e-01,9.993253930495561432e-01,9.993276083029597467e-01,9.993298235465554180e-01,9.993320387803430460e-01,9.993342540043227418e-01,9.993364692184947273e-01,9.993386844228586696e-01,9.993408996174150127e-01,9.993431148021637567e-01,9.993453299771047904e-01,9.993475451422383360e-01,9.993497602975643934e-01,9.993519754430829627e-01,9.993541905787943769e-01,9.993564057046984139e-01,9.993586208207951849e-01,9.993608359270849117e-01,9.993630510235674835e-01,9.993652661102432333e-01,9.993674811871117170e-01,9.993696962541734896e-01,9.993719113114285513e-01,9.993741263588765689e-01,9.993763413965180975e-01,9.993785564243530262e-01,9.993807714423812438e-01,9.993829864506031946e-01,9.993852014490185454e-01,9.993874164376275182e-01,9.993896314164303352e-01,9.993918463854266632e-01,9.993940613446171684e-01,9.993962762940012956e-01,9.993984912335794890e-01,9.994007061633517486e-01,9.994029210833179633e-01,9.994051359934784662e-01,9.994073508938331463e-01,9.994095657843822256e-01,9.994117806651254821e-01,9.994139955360631378e-01,9.994162103971954147e-01,9.994184252485222020e-01,9.994206400900434994e-01,9.994228549217597513e-01,9.994250697436704023e-01,9.994272845557761187e-01,9.994294993580765674e-01,9.994317141505719704e-01,9.994339289332625498e-01,9.994361437061479725e-01,9.994383584692285716e-01,9.994405732225044581e-01,9.994427879659755209e-01,9.994450026996419822e-01,9.994472174235037309e-01,9.994494321375609891e-01,9.994516468418138677e-01,9.994538615362622558e-01,9.994560762209062643e-01,9.994582908957461154e-01,9.994605055607815869e-01,9.994627202160131230e-01,9.994649348614403905e-01,9.994671494970637227e-01,9.994693641228831194e-01,9.994715787388984696e-01,9.994737933451101064e-01,9.994760079415180298e-01,9.994782225281222399e-01,9.994804371049228475e-01,9.994826516719197418e-01,9.994848662291132557e-01,9.994870807765032783e-01,9.994892953140899206e-01,9.994915098418734045e-01,9.994937243598535082e-01,9.994959388680304535e-01,9.994981533664043516e-01,9.995003678549750914e-01,9.995025823337431170e-01,9.995047968027079843e-01,9.995070112618700264e-01,9.995092257112293543e-01,9.995114401507858570e-01,9.995136545805398676e-01,9.995158690004911639e-01,9.995180834106399681e-01,9.995202978109865022e-01,9.995225122015303221e-01,9.995247265822719829e-01,9.995269409532113736e-01,9.995291553143484942e-01,9.995313696656836777e-01,9.995335840072165912e-01,9.995357983389476786e-01,9.995380126608767180e-01,9.995402269730038203e-01,9.995424412753292076e-01,9.995446555678528799e-01,9.995468698505747263e-01,9.995490841234951906e-01,9.995512983866139400e-01,9.995535126399311965e-01,9.995557268834471820e-01,9.995579411171616746e-01,9.995601553410750073e-01,9.995623695551869581e-01,9.995645837594978600e-01,9.995667979540077130e-01,9.995690121387164062e-01,9.995712263136243836e-01,9.995734404787312011e-01,9.995756546340373028e-01,9.995778687795426887e-01,9.995800829152472478e-01,9.995822970411512021e-01,9.995845111572546626e-01,9.995867252635575184e-01,9.995889393600601025e-01,9.995911534467620818e-01,9.995933675236639004e-01,9.995955815907654474e-01,9.995977956480667226e-01,9.996000096955681702e-01,9.996022237332692351e-01,9.996044377611704723e-01,9.996066517792717709e-01,9.996088657875731309e-01,9.996110797860748853e-01,9.996132937747768121e-01,9.996155077536790223e-01,9.996177217227818490e-01,9.996199356820848481e-01,9.996221496315885746e-01,9.996243635712929176e-01,9.996265775011977661e-01,9.996287914213035641e-01,9.996310053316099786e-01,9.996332192321173427e-01,9.996354331228256562e-01,9.996376470037348083e-01,9.996398608748451320e-01,9.996420747361566272e-01,9.996442885876691831e-01,9.996465024293831325e-01,9.996487162612982535e-01,9.996509300834148792e-01,9.996531438957328985e-01,9.996553576982523115e-01,9.996575714909735622e-01,9.996597852738962064e-01,9.996619990470206885e-01,9.996642128103470082e-01,9.996664265638749436e-01,9.996686403076050498e-01,9.996708540415369937e-01,9.996730677656708863e-01,9.996752814800070608e-01,9.996774951845451840e-01,9.996797088792857000e-01,9.996819225642284978e-01,9.996841362393734665e-01,9.996863499047211610e-01,9.996885635602710263e-01,9.996907772060237285e-01,9.996929908419789346e-01,9.996952044681366445e-01,9.996974180844974134e-01,9.996996316910607971e-01,9.997018452878271288e-01,9.997040588747964085e-01,9.997062724519686361e-01,9.997084860193439226e-01,9.997106995769224902e-01,9.997129131247041167e-01,9.997151266626891353e-01,9.997173401908773238e-01,9.997195537092690154e-01,9.997217672178642101e-01,9.997239807166627967e-01,9.997261942056652195e-01,9.997284076848710344e-01,9.997306211542806853e-01,9.997328346138941724e-01,9.997350480637113845e-01,9.997372615037327659e-01,9.997394749339578723e-01,9.997416883543870370e-01,9.997439017650204818e-01,9.997461151658578737e-01,9.997483285568997680e-01,9.997505419381458314e-01,9.997527553095961750e-01,9.997549686712512429e-01,9.997571820231105910e-01,9.997593953651745524e-01,9.997616086974432381e-01,9.997638220199164261e-01,9.997660353325945604e-01,9.997682486354774190e-01,9.997704619285652239e-01,9.997726752118579752e-01,9.997748884853556728e-01,9.997771017490585388e-01,9.997793150029666842e-01,9.997815282470798870e-01,9.997837414813984802e-01,9.997859547059222418e-01,9.997881679206515049e-01,9.997903811255863804e-01,9.997925943207265354e-01,9.997948075060726358e-01,9.997970206816241268e-01,9.997992338473814522e-01,9.998014470033446122e-01,9.998036601495136066e-01,9.998058732858886577e-01,9.998080864124694322e-01,9.998102995292564854e-01,9.998125126362497062e-01,9.998147257334488724e-01,9.998169388208545394e-01,9.998191518984664850e-01,9.998213649662847091e-01,9.998235780243095450e-01,9.998257910725407704e-01,9.998280041109786076e-01,9.998302171396231675e-01,9.998324301584743390e-01,9.998346431675324553e-01,9.998368561667971832e-01,9.998390691562689669e-01,9.998412821359478064e-01,9.998434951058334796e-01,9.998457080659263196e-01,9.998479210162264375e-01,9.998501339567336110e-01,9.998523468874482845e-01,9.998545598083702357e-01,9.998567727194995758e-01,9.998589856208365267e-01,9.998611985123808665e-01,9.998634113941330392e-01,9.998656242660927118e-01,9.998678371282602173e-01,9.998700499806355557e-01,9.998722628232186160e-01,9.998744756560098423e-01,9.998766884790090126e-01,9.998789012922162378e-01,9.998811140956317400e-01,9.998833268892551862e-01,9.998855396730871314e-01,9.998877524471273537e-01,9.998899652113758529e-01,9.998921779658330733e-01,9.998943907104986817e-01,9.998966034453729002e-01,9.998988161704558397e-01,9.999010288857472784e-01,9.999032415912478822e-01,9.999054542869570961e-01,9.999076669728752531e-01,9.999098796490024643e-01,9.999120923153386187e-01,9.999143049718840492e-01,9.999165176186385340e-01,9.999187302556022949e-01,9.999209428827755541e-01,9.999231555001578675e-01,9.999253681077499012e-01,9.999275807055513221e-01,9.999297932935622413e-01,9.999320058717829918e-01,9.999342184402133515e-01,9.999364309988534316e-01,9.999386435477034540e-01,9.999408560867631968e-01,9.999430686160331039e-01,9.999452811355129533e-01,9.999474936452028562e-01,9.999497061451030344e-01,9.999519186352132660e-01,9.999541311155338841e-01,9.999563435860648886e-01,9.999585560468061685e-01,9.999607684977581679e-01,9.999629809389205537e-01,9.999651933702936590e-01,9.999674057918773729e-01,9.999696182036716952e-01,9.999718306056771810e-01,9.999740429978931644e-01,9.999762553803203113e-01,9.999784677529583998e-01,9.999806801158074299e-01,9.999828924688678455e-01,9.999851048121393138e-01,9.999873171456219456e-01,9.999895294693161851e-01,9.999917417832215882e-01,9.999939540873384880e-01,9.999961663816669954e-01,9.999983786662069996e-01,9.998085324605657798e-01,9.990910951219227343e-01,9.985357646610246718e-01,9.980660356830989288e-01,9.978597359885215123e-01,9.976533513216196969e-01,9.974468816298841523e-01,9.972403268607622495e-01,9.969732823251884479e-01,9.966729406587222506e-01,9.963724190725516960e-01,9.960232879660089189e-01,9.956236003665610568e-01,9.949216709710485551e-01,9.932509961566026169e-01,9.913423834225043585e-01,9.902364784893831207e-01,9.892213528981530501e-01,9.883837040365944793e-01,9.869349695940802247e-01,9.844891209752332228e-01,9.812458418733827070e-01,9.784687394142900230e-01,9.683785354171651205e-01,9.652902727052812271e-01,9.612017191546123884e-01,9.586428056789899621e-01,9.467223375815245756e-01,9.402593675179136135e-01,9.182804452362691716e-01,9.092725190423225357e-01,8.876112524132049320e-01,8.810722919383887630e-01,8.612261280077346814e-01,8.484419265643451391e-01,8.297796445159952849e-01,8.081684282819251441e-01,7.912512964515409086e-01,7.693033973468454967e-01,7.392811226386496459e-01,7.064012636415187840e-01,6.684915664591113416e-01,6.249527666385825686e-01,5.873170325369654332e-01,5.635134183629291194e-01,5.428195901690205938e-01,5.079277273829561068e-01,4.682401761619057745e-01,4.208035370609786718e-01,3.717148139190364908e-01,3.210748365722884134e-01,2.933987831431356663e-01,2.353760239095716855e-01,2.157286901032125781e-01,1.864556823622579296e-01,1.693561791749824963e-01,1.429208344296590827e-01,1.224113916336235230e-01,1.069531466566766981e-01,7.876681295443868636e-02,6.025708192227654386e-02,5.132964628361436771e-02,4.904094340087618992e-02,3.188149369149589213e-02,2.616850043209861462e-02,2.521773774218445327e-02,2.438696095922796361e-02,2.355548487837262964e-02,2.272330861630627794e-02,1.839514186359170189e-02,1.789929238925213467e-02,1.740319470373375560e-02,1.690684862061643881e-02,1.641025395329327036e-02,1.591341051497055167e-02,1.541631811866721845e-02,1.358903622692425768e-02,6.389667957438382832e-03,5.110432025478201835e-03,3.829553349927187784e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
